"cnpj","nome_coop","auditorIndependente","data_coleta","mudou_auditor","situacao","uf","endereco_eletronico","segmento_prudencial","numeroAgencias","Ativo_Total","Patrimonio_Liquido","Despesas_Operacionais","Sobras","regiao","municipio","classe","criterio_de_associacao","categ_coop_sing","filiacao","big_four","Receitas_Operacionais","PECLD","data_inicio_atividades","idade_em_2022","total_de_cooperados","cooperados_pf","cooperados_pj"
5241145,"COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","RS",NA,"S5",7,16874184719,984482598,-425002231,58687140,"Sul","GETULIO VARGAS","Singular","Produtor Rural","Clássica","CCCR CRESOL CENTRAL BRASIL",1,520435991,-223921771,2002-08-22,20,5589,5181,408
9463721,"COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","SC","www.cresolcentral.com.br","S5",2,7636627144,367096349,-211597308,20285749,"Sul","JACINTO MACHADO","Singular","Livre Admissão","Clássica","CCCR CRESOL CENTRAL BRASIL",1,233034836,-62122159,2008-03-26,14,3642,3238,404
2904125,"COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","RS",NA,"S5",12,18612307991,1010530798,-474793094,-46437200,"Sul","JACUTINGA","Singular","Produtor Rural","Clássica","CCCR CRESOL CENTRAL BRASIL",1,532550490,-376901852,1998-12-01,24,8188,7597,591
5410056,"COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA - CRESOL JAGUARUNA","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","SC","www.cresolcentral.com.br","S5",4,10580194226,663405849,-334248533,35905819,"Sul","JAGUARUNA","Singular","Livre Admissão","Clássica","CCCR CRESOL CENTRAL BRASIL",1,396045870,-133658357,2002-11-12,20,7002,6304,698
3015152,"COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","RS",NA,"S5",5,13594949954,800874522,-283130320,33940059,"Sul","SAO VALENTIM","Singular","Livre Admissão","Clássica","CCCR CRESOL CENTRAL BRASIL",1,335152629,-102514203,1999-03-02,23,5409,5040,369
5863726,"COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","RS",NA,"S5",23,78225672505,3570677343,-1540805866,68346862,"Sul","SANANDUVA","Singular","Produtor Rural","Clássica","CCCR CRESOL CENTRAL BRASIL",1,1879516638,-631985268,2003-08-27,19,29967,27728,2239
4013172,"COOPERATIVA DE CRÉDITO SICOOB CRED-ACIF","MOORE PRISMA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP","www.credacif.com.br","S5",10,113010413663,2892169802,-1617359358,167179212,"Sudeste","FRANCA","Singular","Livre Admissão","Clássica","CCC ESTADO SP - CECRESP",0,1711769065,-632333657,2000-08-21,22,10446,6195,4251
3535065,"COOPERATIVA DE CRÉDITO SICOOB CREDMETAL","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP","www.credmetal.com.br","S5",3,4371596430,1210381058,-233857699,2258263,"Sudeste","OSASCO","Singular","Livre Admissão","Clássica","CCC ESTADO SP - CECRESP",0,237109281,-63600254,1999-11-19,23,3671,3600,71
24610065,"COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MS","www.sicoobcocresul.com.br","S5",2,22904989438,738403378,-570912109,14057783,"Centro-Oeste","CAMPO GRANDE","Singular","Critérios de Associação Mistos – Outros","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,819507641,-188770462,1996-05-29,26,4650,3774,876
26359745,"COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. - SICOOBMAIS","COOPERAUDI AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","MG",NA,"S5",9,28672876928,1911867747,-484041925,91317885,"Sudeste","IGUATAMA","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,703367136,-230129180,1990-01-31,32,5906,5107,799
9343038,"COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","PB","www.sicredi.com.br/altosertaoparaibano/","S5",5,28988488890,3549562880,-538602894,176862011,"Nordeste","SOUSA","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,665539242,-148824696,2008-01-30,14,3874,2998,876
41255225,"COOPERATIVA DE CRÉDITO SICREDI CENTRO PERNAMBUCANA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","PE","http://www.sicredinne.com.br/centropernambucana/","S5",9,38023085034,5214978020,-1159874060,278750294,"Nordeste","CARUARU","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,1417875226,-402042752,1993-08-18,29,9182,7682,1500
4146333,"COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","PE","www.sicredi.com.br/pernambucred/","S5",14,96033538063,8291166410,-2865783365,1073413919,"Nordeste","RECIFE","Singular","Empregados ou Servidores","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,3725203434,-892870300,2000-11-17,22,21180,20891,289
26072728,"COOPERATIVA DE CRÉDITO UNIÃO CENTRO OESTE LTDA. - SICOOB UNIÃO CENTRO OESTE","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MG","www.sicoobuniaocentrooeste.com.br","S5",9,56797043605,3436429885,-835879960,259345289,"Sudeste","ARCOS","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,1184192422,-405526761,1989-09-05,33,6913,5779,1134
977212,"COOPERATIVA DE CRÉDITO UNICOPER","COKINOS & ASSOCIADOS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,177965892,118198769,-15007878,106816055,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,10164717,-521492,1995-12-12,27,132,132,0
184068,"COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","MG","www.unicred.com.br/multirregional","S4",0,167057355525,10145798283,-2673735797,9889544,"Sudeste","BELO HORIZONTE","Central",NA,NA,"CONF NAC COOP CENTRAIS UNICRED",1,2677405952,-9648909,1994-09-08,28,NA,NA,NA
75847,"COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","http://www.unicred.com.br/sulcatarinense/","S5",15,351677692611,14990345696,-3649757542,400602670,"Sul","CRICIUMA","Singular","Livre Admissão","Clássica","CCC UNICRED CENTRAL CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO",1,5114259805,-1343691631,1994-05-26,28,15280,11623,3657
4355489,"COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","http://www.unicred.com.br/coomarca/","S5",2,64506557264,3062903711,-608872597,79602681,"Sul","FLORIANOPOLIS","Singular","Empregados ou Servidores","Clássica","CCC UNICRED CENTRAL CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO",1,917390876,-138412104,2000-09-19,22,3207,3169,38
1039011,"COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","http://www.unicred.com.br/desbravadorasul","S5",18,288090629156,9793249474,-3539204612,604320670,"Sul","CHAPECO","Singular","Critérios de Associação Mistos – Empresários","Clássica","CCC UNICRED CENTRAL CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO",1,4436149037,-1194523914,1995-12-19,27,13768,10499,3269
1727929,"COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO","SACHO - AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","MG","www.unicredmg.com.br","S5",17,334651027005,7361063420,-3204316502,988066782,"Sudeste","PATOS DE MINAS","Singular","Livre Admissão","Clássica","CC UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM",0,3950393128,-2573302867,1997-03-13,25,7766,4992,2774
1796302,"COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RS","www.unicred.com.br/regiaodosvales","S5",10,122615103636,2955619485,-1529406790,121749245,"Sul","NOVO HAMBURGO","Singular","Livre Admissão","Clássica","CCCM UNICRED CENTRAL RS",1,1779766233,-917398168,1997-04-08,25,5383,4069,1314
74114042,"COOPERATIVA DE CRÉDITO UNICRED UNIÃO LTDA - UNICRED UNIÃO","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","http://www.unicred.com.br/uniao/","S5",16,372205908110,14881088313,-4684297331,361414670,"Sul","ITAJAI","Singular","Livre Admissão","Clássica","CCC UNICRED CENTRAL CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO",1,6292679587,-3529478521,1994-01-25,28,20956,16805,4151
73443863,"COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","http://www.unicred.com.br/valeeuropeu","S5",12,249877304854,7711237931,-3013345604,271894667,"Sul","BLUMENAU","Singular","Livre Admissão","Clássica","CCC UNICRED CENTRAL CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO",1,3879638787,-1566392513,1993-09-30,29,11183,8589,2594
74064502,"COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","http://www.unicred.com.br/florianopolis/","S5",18,587921678850,29961354184,-6030686084,918589200,"Sul","FLORIANOPOLIS","Singular","Livre Admissão","Clássica","CCC UNICRED CENTRAL CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO",1,8289538341,-3323786864,1994-01-18,28,22416,16450,5966
8041950,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SISTEMA DE JUSTIÇA NO ESTADO DO CEARÁ - SICREDI COOPERJURIS","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","CE","www.sicredi.com.br/cooperjuris/","S5",1,12149706022,986833593,-288838274,108051787,"Nordeste","FORTALEZA","Singular","Atividade Profissional","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,436283635,-58225284,2006-05-15,16,1422,1399,23
1110032,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES","SACHO - AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","ES","https://www.unicred.com.br/minasespiritosanto/home","S5",8,70190024409,1680224065,-636575377,921346,"Sudeste","VITORIA","Singular","Livre Admissão","Clássica","CC UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM",0,687310239,-164359120,1996-03-25,26,3580,2749,831
2923389,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU - SICREDI ARACAJU","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SE","www.sicredi.com.br/aracaju/","S5",7,115009994920,6680927921,-1663463191,354436186,"Nordeste","ARACAJU","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,2229057374,-803661755,1998-12-23,24,8121,5682,2439
35571249,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","PB","www.sicredinne.com.br/joaopessoa","S5",21,389813412190,43098037563,-10266797282,2491358124,"Nordeste","JOAO PESSOA","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,13973436842,-5755892438,1991-04-01,31,37066,30185,6881
97489280,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","BA",NA,"S5",6,31043490608,4114831247,-826848336,218153282,"Nordeste","ITABUNA","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,1008422916,-243766891,1994-04-25,28,4507,3320,1187
70241658,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE - SICREDI RECIFE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","PE","www.sicredirecife.com.br","S5",8,100316780766,8703587864,-2739998868,887217493,"Nordeste","RECIFE","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,3128911773,-547986732,1994-01-20,28,16569,15367,1202
5491616,"COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE - CREDITAG","ANEND AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","GO",NA,"S5",0,1450364901,163100905,-86623742,-5156356,"Centro-Oeste","MINEIROS","Singular","Critérios de Associação Mistos – Outros","Clássica",NA,0,110434483,-15292826,2003-01-29,19,2069,1911,158
61039038,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA SG INDUSTRIA E COMERCIO DE MATERIAIS DE CONSTRUCAO, VIDROS E AFINS","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP","www.credisg.com.br","S5",0,4454714246,1711866809,-94818327,31449068,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,95735178,-8231687,1967-04-24,55,5012,5012,0
30138226,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ","https://credicerj.webnode.com/","S5",0,513199284,117510266,-31258017,-1423475,"Sudeste","NITEROI","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,29836030,-1054731,1970-06-29,52,449,449,0
141155,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ","www.coopcredtransrio.com.br","S5",1,1521072278,470219386,-182258000,-107041868,"Sudeste","SAO GONCALO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,201841923,-116616615,1994-08-08,28,2712,2712,0
30949267,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO","D'AGOSTINI CONSULTORIA E AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","ES","www.credigaroto.coop.br","S5",0,2245739290,248258646,-86776693,975769,"Sudeste","VILA VELHA","Singular","Empregados ou Servidores","Clássica","CENTRAL COOPERATIVA DE CRÉDITO NO ESTADO DO ESPÍRITO SANTO",0,94624578,-24571921,1980-06-25,42,1057,1044,13
42107706,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ","www.coopschindler.com.br","S5",0,3568801017,1314853937,-47421432,51146320,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,91692151,-7740897,1972-03-09,50,1882,1882,0
31746993,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED","D'AGOSTINI CONSULTORIA E AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","ES",NA,"S5",0,796322414,268712957,-73507228,7249886,"Sudeste","CACHOEIRO DE ITAPEMIRIM","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,48402214,-103256683,1988-11-30,34,450,448,2
2447184,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",0,435489068,141081879,-21377781,-49917900,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,18668418,-2761956,1997-07-18,25,361,361,0
73631483,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",0,4927636808,1413459276,-85525088,78608764,"Sudeste","BELFORD ROXO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,150537408,-16862578,1993-10-21,29,1539,1538,1
27140946,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN","D'AGOSTINI CONSULTORIA E AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","ES",NA,"S5",0,237735040,174358337,-7008679,86802370,"Sudeste","ITAPEMIRIM","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,8470713,-637001,1973-03-19,49,56,56,0
30586895,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",0,1017830834,338738746,-23699090,7440934,"Sudeste","SAO GONCALO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,28628305,-1160937,1979-12-11,43,1079,1079,0
3973743,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS IND.ALIMENTACAO REG.GRDE.VITORIA EST.ES-CREDI-ALIMENTO","SACHO - AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","ES","http://www.cecoop.com.br/credialimento","S5",1,67356189,35185682,-12382262,-1487488,"Sudeste","VITORIA","Singular","Empregados ou Servidores","Clássica","CENTRAL COOPERATIVA DE CRÉDITO NO ESTADO DO ESPÍRITO SANTO",0,8531109,-5302386,2000-07-28,22,NA,NA,NA
5424088,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",0,325887634,139206538,-10619524,6398541,"Sudeste","SAO GONCALO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,9861826,-5413296,2002-12-03,20,608,605,3
42258376,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ","não temos","S5",0,276799363,101457543,-14877239,-4640674,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,13134222,-1058286,1973-04-30,49,312,312,0
5331882,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA","RAMIRES E CIA - AUDITORES INDEPENDENTES SOCIEDADE SIMPLES","02/2022",0,"Autorizada em Atividade","RS",NA,"S5",0,357565845,204068952,-21754798,-1314896,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,12161508,-9995708,2002-09-16,20,858,858,0
3165497,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR","ADIRLEY GASPARIN","02/2022",0,"Autorizada em Atividade","PR",NA,"S5",0,129458483,58128692,-8499610,4452848,"Sul","CASCAVEL","Singular","Empregados ou Servidores","Clássica",NA,0,10850001,-736682,1999-05-18,23,NA,NA,NA
2192115,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ","www.coperfamp.com.br","S5",0,675717431,146456278,-52668906,-39163044,"Sudeste","MARICA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,92089375,-10344253,1997-07-12,25,569,569,0
5048575,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",0,985450422,448709417,-35068062,-26593315,"Sudeste","SAO GONCALO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,51583983,-31885435,2002-05-07,20,834,834,0
2931166,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",1,124830550,28950901,-92170510,-19807829,"Sudeste","TRES RIOS","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,58435444,-44541221,1998-11-24,24,244,244,0
94433109,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RS","www.unicred-rs.com.br","S5",20,456173327790,18319184181,-4060914310,927427754,"Sul","PORTO ALEGRE","Singular","Atividade Profissional","Clássica","CCCM UNICRED CENTRAL RS",1,5914447293,-1941123332,1992-01-26,30,17030,14739,2291
1090027,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RJ","www.unicred-niteroi.com.br","S5",5,27424576287,2417370300,-560235830,48303708,"Sudeste","NITEROI","Singular","Atividade Profissional","Clássica","UNICRED CENTRAL RJ/MT",1,652502253,-231776082,1996-03-08,26,3402,2967,435
71884498,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO","SACHO - AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP","http://www.unicred-campinas.com.br","S5",25,321467730907,13371116554,-3649051113,1025642955,"Sudeste","CAMPINAS","Singular","Atividade Profissional","Clássica","CC UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM",0,4488670558,-2234095681,1993-07-27,29,11316,9130,2186
2853045,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA","AUDICONSULT AUDITORES SS","02/2022",0,"Autorizada em Atividade","SC",NA,"S5",0,5601409846,1272093608,-65590253,52656677,"Sul","JOACABA","Singular","Atividade Profissional","Clássica",NA,0,83296860,-2836114,1998-11-19,24,278,227,51
90278987,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL","MBAUDIT - AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RS","www.cresal@cresal.coop.br","S5",0,559550802,282494150,-20719448,842595,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Clássica",NA,0,20171096,-4770123,1985-03-19,37,549,549,0
29341260,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",0,2302781442,945001766,-58625199,9999980,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,77251942,-75771336,1985-04-11,37,6061,6061,0
42100982,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",1,2889722214,799836558,-141794047,-376197330,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,134145330,-13993307,1971-05-21,51,4167,4167,0
28885036,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ","www.coopuerj.com.br","S5",0,699600748,211342044,-45882764,-50250750,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,47190219,-10585694,1984-08-13,38,518,518,0
2910387,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ","www.coopcp2.com.br","S5",0,741374718,249118652,-19934439,1985311,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,22984988,-697852,1998-12-02,24,250,249,1
